t_hour,day,hour,temp_C,rh_pct,soil_pct,co2_ppm
2496,105,0,25.8,,31.42,637.6
2497,105,1,25.48,63.73,30.81,595.5
2498,105,2,26.18,60.18,31.98,552.6
2499,105,3,27.69,57.21,29.6,542.3
2500,105,4,28.53,55.22,29.09,544.5
2501,105,5,28.94,51.77,28.76,520.5
2502,105,6,29.47,49.68,26.13,559.8
2503,105,7,29.38,50.12,26.99,544.0
2504,105,8,29.39,51.77,27.77,509.1
2505,105,9,28.92,53.1,29.79,480.2
2506,105,10,28.54,57.57,28.38,465.1
2507,105,11,27.34,55.98,29.73,491.9
2508,105,12,26.4,58.52,33.85,525.7
2509,105,13,24.83,62.58,39.06,582.0
2510,105,14,23.29,64.63,42.18,614.6
2511,105,15,23.16,73.81,40.04,664.3
2512,105,16,22.33,76.71,41.25,684.6
2513,105,17,22.08,79.13,40.31,696.9
2514,105,18,21.72,78.48,40.77,686.4
2515,105,19,21.32,78.35,38.82,719.9
2516,105,20,21.59,73.59,34.9,666.1
2517,105,21,22.83,71.47,33.84,657.2
2518,105,22,23.71,66.3,34.76,629.0
2519,105,23,23.57,62.84,34.5,621.3
2520,106,0,,52.25,34.33,588.2
2521,106,1,26.41,46.77,33.7,556.2
2522,106,2,,49.51,33.48,519.5
2523,106,3,26.91,50.11,33.57,529.6
2524,106,4,28.58,52.45,,505.5
2525,106,5,29.2,55.32,31.77,538.4
2526,106,6,29.13,56.51,34.97,530.1
2527,106,7,28.69,55.14,34.91,524.3
2528,106,8,28.77,53.23,34.93,523.7
2529,106,9,27.7,59.17,35.35,549.8
2530,106,10,27.38,62.17,35.34,551.9
2531,106,11,26.51,72.97,35.12,579.8
2532,106,12,25.41,74.61,36.37,606.5
2533,106,13,24.27,83.52,36.18,641.9
2534,106,14,23.06,85.19,36.76,675.1
2535,106,15,22.65,91.05,35.95,704.9
2536,106,16,21.39,96.95,36.92,720.5
2537,106,17,20.11,93.39,38.57,766.4
2538,106,18,20.39,91.06,38.24,770.6
2539,106,19,20.87,86.4,34.09,821.3
2540,106,20,21.47,80.67,35.28,791.9
2541,106,21,22.23,80.26,35.13,780.8
2542,106,22,22.79,76.29,32.52,720.6
2543,106,23,24.1,72.67,33.48,714.9
2544,107,0,24.99,70.3,29.84,650.9
2545,107,1,25.69,60.51,31.35,620.8
2546,107,2,26.48,61.13,30.47,574.8
2547,107,3,28.33,56.84,25.3,553.3
2548,107,4,27.91,56.07,25.65,519.9
2549,107,5,28.58,56.26,24.98,481.9
2550,107,6,27.84,59.48,24.29,468.7
2551,107,7,27.79,58.86,23.57,510.3
2552,107,8,27.3,53.3,24.42,527.4
2553,107,9,25.77,56.03,24.75,506.9
2554,107,10,25.46,59.87,22.56,557.8
2555,107,11,24.52,60.43,27.07,559.1
2556,107,12,22.65,65.17,28.27,607.6
2557,107,13,22.42,68.28,28.48,648.8
2558,107,14,22.4,68.28,27.9,687.9
2559,107,15,22.35,74.25,31.15,752.4
2560,107,16,21.77,75.46,29.82,738.1
2561,107,17,21.26,76.39,31.32,757.7
2562,107,18,21.68,76.24,31.02,784.5
2563,107,19,22.44,80.24,30.61,752.1
2564,107,20,23.06,78.89,28.8,713.6
2565,107,21,22.84,77.01,27.87,683.5
2566,107,22,23.55,72.78,28.04,664.5
2567,107,23,24.54,70.89,28.43,597.2
2568,108,0,24.48,71.19,26.57,582.6
2569,108,1,25.77,68.89,26.18,516.6
2570,108,2,27.85,66.79,27.77,525.4
2571,108,3,28.75,64.78,24.13,513.3
2572,108,4,29.86,57.4,24.28,540.0
2573,108,5,29.99,53.03,22.71,535.8
2574,108,6,29.79,52.0,21.31,514.1
2575,108,7,29.61,50.5,22.94,490.8
2576,108,8,28.58,49.22,23.08,505.5
2577,108,9,27.36,46.74,22.14,520.2
2578,108,10,27.18,47.15,26.63,571.7
2579,108,11,26.79,51.66,30.09,570.5
2580,108,12,25.04,56.9,27.67,649.7
2581,108,13,24.41,59.81,26.51,703.0
2582,108,14,23.24,65.19,,714.0
2583,108,15,22.46,68.32,30.67,773.6
2584,108,16,21.93,75.3,35.05,757.7
2585,108,17,21.88,77.09,37.06,764.7
2586,108,18,21.56,80.44,38.01,727.5
2587,108,19,22.22,80.95,35.97,766.4
2588,108,20,22.49,75.54,36.89,
2589,108,21,23.18,73.65,33.91,646.7
2590,108,22,23.33,67.56,36.13,609.7
2591,108,23,25.24,64.69,36.15,619.5
2592,109,0,26.19,59.57,33.51,612.1
2593,109,1,27.28,57.98,34.3,580.4
2594,109,2,27.13,51.21,37.85,573.4
2595,109,3,27.46,49.41,36.16,538.8
2596,109,4,28.73,49.86,36.3,525.0
2597,109,5,29.16,51.86,34.64,548.2
2598,109,6,28.22,49.42,34.4,526.6
2599,109,7,28.7,50.58,31.26,502.8
2600,109,8,28.0,53.16,31.73,522.0
2601,109,9,28.11,60.59,,554.0
2602,109,10,27.12,59.06,37.01,574.2
2603,109,11,26.18,60.31,34.08,621.5
2604,109,12,25.65,73.26,34.64,638.0
2605,109,13,23.98,75.9,38.39,665.0
2606,109,14,22.47,73.57,38.74,696.7
2607,109,15,21.59,75.38,39.16,721.7
2608,109,16,21.44,70.07,38.11,774.1
2609,109,17,20.34,73.83,36.8,783.3
2610,109,18,19.48,78.04,33.61,768.3
2611,109,19,20.28,75.63,32.88,768.8
2612,109,20,20.51,73.79,31.23,772.7
2613,109,21,21.11,75.3,31.69,761.3
2614,109,22,21.17,67.6,30.03,741.7
2615,109,23,22.12,61.23,28.95,661.7
2616,110,0,23.48,,27.86,562.5
2617,110,1,25.24,53.53,27.59,567.7
2618,110,2,25.94,50.59,26.36,548.7
2619,110,3,27.77,45.18,24.23,520.9
2620,110,4,28.03,45.2,24.72,517.2
2621,110,5,28.14,44.74,27.3,549.1
2622,110,6,29.15,47.24,27.98,569.5
2623,110,7,29.05,49.37,27.37,583.2
2624,110,8,28.3,52.31,28.08,557.1
2625,110,9,27.59,51.01,25.14,547.1
2626,110,10,27.45,56.7,26.58,506.6
2627,110,11,27.1,60.13,27.57,555.4
2628,110,12,25.41,64.35,27.58,615.3
2629,110,13,24.24,72.17,28.05,673.0
2630,110,14,23.24,73.97,29.19,711.7
2631,110,15,21.84,81.69,33.0,724.2
2632,110,16,21.22,88.42,36.51,722.5
2633,110,17,20.86,91.67,35.47,710.3
2634,110,18,21.32,88.54,,710.4
2635,110,19,21.97,81.21,34.62,682.7
2636,110,20,22.02,83.51,36.49,718.9
2637,110,21,22.43,81.58,36.58,664.5
2638,110,22,23.52,76.31,36.3,
2639,110,23,24.07,76.55,36.72,562.7
2640,111,0,25.36,69.96,34.67,548.8
2641,111,1,26.26,65.02,36.65,524.9
2642,111,2,26.68,63.33,35.67,493.2
2643,111,3,27.08,57.0,33.12,451.7
2644,111,4,28.57,54.81,32.2,441.8
2645,111,5,28.86,57.08,34.47,424.0
2646,111,6,29.81,57.26,33.42,425.2
2647,111,7,29.24,61.5,35.5,486.2
2648,111,8,28.9,65.94,34.49,502.0
2649,111,9,29.37,67.55,33.59,533.3
2650,111,10,27.69,62.94,35.89,543.6
2651,111,11,25.64,63.48,35.12,552.3
2652,111,12,25.32,70.26,37.99,585.2
2653,111,13,23.8,69.76,39.74,681.0
2654,111,14,22.86,73.2,38.9,695.3
2655,111,15,21.76,78.16,39.71,723.9
2656,111,16,21.34,85.57,39.38,716.5
2657,111,17,20.51,85.37,40.72,657.8
2658,111,18,20.41,84.18,44.78,651.0
2659,111,19,20.89,83.96,43.66,716.9
2660,111,20,20.84,83.94,44.19,719.9
2661,111,21,21.27,81.34,43.38,739.7
2662,111,22,22.11,81.67,42.4,698.2
2663,111,23,22.55,75.54,40.92,604.9
2664,112,0,23.67,72.21,38.04,550.4
2665,112,1,25.04,69.79,37.74,537.1
2666,112,2,26.02,64.94,36.2,519.3
2667,112,3,26.92,64.48,33.62,497.7
2668,112,4,27.74,62.35,35.25,468.5
2669,112,5,27.97,63.01,35.06,
2670,112,6,28.65,62.62,34.47,468.6
2671,112,7,29.32,63.8,37.34,482.7
2672,112,8,28.62,62.86,33.85,500.4
2673,112,9,28.21,63.12,37.21,510.3
2674,112,10,27.21,69.92,36.19,514.6
2675,112,11,26.41,75.04,37.67,537.4
2676,112,12,26.11,75.27,37.59,620.8
2677,112,13,25.13,79.56,36.95,677.4
2678,112,14,23.07,75.89,40.88,725.8
2679,112,15,22.49,77.98,45.47,722.0
2680,112,16,22.43,84.09,45.35,700.6
2681,112,17,21.77,85.61,46.18,741.5
2682,112,18,22.04,86.88,46.15,765.4
2683,112,19,21.66,77.65,49.22,759.0
2684,112,20,21.25,76.35,44.03,732.4
2685,112,21,22.05,76.35,44.06,673.6
2686,112,22,22.06,75.73,41.63,673.3
2687,112,23,23.13,75.79,35.97,673.3
2688,113,0,25.02,71.65,34.71,620.2
2689,113,1,25.14,67.67,37.89,568.3
2690,113,2,25.68,60.48,35.72,571.9
2691,113,3,26.3,57.63,36.7,527.6
2692,113,4,27.26,52.3,38.52,552.6
2693,113,5,27.76,46.46,37.91,530.8
2694,113,6,28.87,44.43,37.86,511.6
2695,113,7,29.28,51.39,34.4,513.6
2696,113,8,29.1,53.24,33.57,513.1
2697,113,9,28.46,57.41,36.35,559.4
2698,113,10,27.76,59.89,37.43,601.4
2699,113,11,26.26,59.14,39.23,650.1
2700,113,12,25.67,67.37,40.56,675.3
2701,113,13,24.0,65.76,45.98,685.5
2702,113,14,23.51,69.41,45.65,707.9
2703,113,15,23.23,74.05,49.39,716.8
2704,113,16,22.55,78.65,49.71,769.6
2705,113,17,21.92,79.23,52.95,798.8
2706,113,18,21.89,75.62,49.81,790.1
2707,113,19,20.49,74.59,49.56,754.4
2708,113,20,21.23,,47.9,777.3
2709,113,21,21.94,70.11,47.2,752.7
2710,113,22,22.86,71.96,48.48,716.6
2711,113,23,24.28,66.17,47.74,720.1
2712,114,0,25.29,64.92,48.59,665.2
2713,114,1,25.77,62.94,45.48,618.7
2714,114,2,26.79,63.41,42.35,578.8
2715,114,3,27.77,60.63,41.25,517.6
2716,114,4,28.55,61.32,40.27,508.5
2717,114,5,29.1,59.64,39.27,478.0
2718,114,6,29.79,60.8,37.05,463.0
2719,114,7,29.03,56.98,39.63,454.6
2720,114,8,28.77,51.27,39.12,458.9
2721,114,9,28.8,56.36,42.52,465.2
2722,114,10,27.0,62.03,43.01,506.4
2723,114,11,26.21,68.03,44.95,539.2
2724,114,12,24.94,71.03,46.68,578.6
2725,114,13,23.82,80.18,45.59,674.5
2726,114,14,22.52,82.6,47.03,695.9
2727,114,15,21.8,87.3,51.41,733.3
2728,114,16,22.25,91.62,51.9,766.0
2729,114,17,21.17,98.2,53.47,770.1
2730,114,18,20.54,97.09,54.25,775.8
2731,114,19,20.22,94.15,53.92,766.9
2732,114,20,21.76,87.99,53.12,755.4
2733,114,21,22.22,90.66,52.84,717.1
2734,114,22,23.13,88.62,52.78,678.2
2735,114,23,23.97,86.04,48.28,650.1
2736,115,0,24.64,91.08,47.26,570.1
2737,115,1,25.74,86.68,45.39,584.2
2738,115,2,28.1,77.73,43.26,610.3
2739,115,3,29.51,73.26,44.76,582.6
2740,115,4,29.5,67.35,42.17,573.4
2741,115,5,30.13,64.5,38.7,580.3
2742,115,6,29.71,62.78,40.18,532.1
2743,115,7,28.66,61.69,37.34,555.1
2744,115,8,28.92,59.37,34.06,549.4
2745,115,9,28.89,67.35,37.06,621.3
2746,115,10,28.5,71.52,38.52,629.2
2747,115,11,27.12,74.5,40.69,671.1
2748,115,12,25.9,,40.98,686.1
2749,115,13,25.19,85.93,39.47,763.0
2750,115,14,24.3,90.09,38.55,763.1
2751,115,15,23.14,94.9,39.51,805.5
2752,115,16,21.63,97.14,38.27,826.0
2753,115,17,21.4,100.0,40.14,833.7
2754,115,18,21.88,100.0,40.08,829.9
2755,115,19,21.37,100.0,41.06,796.6
2756,115,20,22.18,98.35,41.61,711.9
2757,115,21,22.98,99.93,42.29,722.6
2758,115,22,24.16,94.3,42.89,684.0
2759,115,23,25.47,91.07,41.52,684.9
2760,116,0,25.99,87.61,41.19,658.8
2761,116,1,26.16,81.04,40.89,653.2
2762,116,2,26.97,74.47,35.27,635.9
2763,116,3,28.39,70.13,36.4,539.4
2764,116,4,28.79,66.26,36.55,536.5
2765,116,5,28.92,60.57,37.68,514.2
2766,116,6,28.28,58.79,35.23,539.2
2767,116,7,29.31,60.95,35.23,553.7
2768,116,8,29.39,66.91,33.96,574.9
2769,116,9,29.1,71.09,36.77,579.9
2770,116,10,28.65,66.33,35.26,576.8
2771,116,11,27.8,72.75,35.08,594.1
2772,116,12,26.44,75.51,38.02,581.1
2773,116,13,25.19,81.45,38.44,
2774,116,14,23.93,85.48,38.27,606.0
2775,116,15,24.39,88.43,41.74,607.8
2776,116,16,23.75,90.95,44.85,646.2
2777,116,17,22.83,92.82,47.02,685.1
2778,116,18,22.75,97.76,49.02,698.0
2779,116,19,22.2,97.07,48.4,689.7
2780,116,20,,98.74,47.62,663.0
2781,116,21,23.42,98.71,45.76,647.2
2782,116,22,24.42,96.87,,612.5
2783,116,23,25.8,87.01,43.61,594.2
2784,117,0,26.83,86.35,41.96,535.8
2785,117,1,27.72,80.59,42.44,537.1
2786,117,2,,78.85,44.01,504.0
2787,117,3,29.19,72.35,43.9,499.3
2788,117,4,29.44,66.34,46.71,510.1
2789,117,5,29.6,71.14,44.41,509.6
2790,117,6,30.51,67.39,40.31,527.0
2791,117,7,30.19,71.36,41.99,477.8
2792,117,8,29.32,72.83,40.8,483.9
2793,117,9,28.43,73.58,41.02,537.9
2794,117,10,28.22,76.39,38.48,577.6
2795,117,11,27.53,75.98,38.16,652.7
2796,117,12,26.66,80.19,36.84,719.4
2797,117,13,25.35,81.16,37.89,745.7
2798,117,14,24.58,84.28,38.96,756.9
2799,117,15,23.31,90.93,40.85,749.0
2800,117,16,22.5,94.42,44.75,752.3
2801,117,17,22.59,91.69,46.97,752.6
2802,117,18,22.79,95.49,44.14,742.2
2803,117,19,22.27,95.31,45.81,717.7
2804,117,20,22.21,92.5,46.05,721.4
2805,117,21,22.96,92.84,45.57,748.1
2806,117,22,24.69,89.39,45.03,743.1
2807,117,23,24.56,82.49,44.79,699.6
2808,118,0,25.82,84.77,42.62,
2809,118,1,26.2,80.72,41.59,660.0
2810,118,2,27.02,76.76,43.37,622.5
2811,118,3,27.86,72.4,41.23,588.8
2812,118,4,28.49,73.67,38.77,559.9
2813,118,5,28.82,70.29,38.67,560.9
2814,118,6,29.18,65.06,36.67,555.0
2815,118,7,28.95,64.03,33.95,536.0
2816,118,8,28.01,70.19,34.54,527.1
2817,118,9,28.06,75.21,38.94,555.5
2818,118,10,27.78,77.37,40.19,591.5
2819,118,11,,85.06,41.96,611.3
2820,118,12,25.45,90.65,39.12,614.2
2821,118,13,24.69,93.0,41.8,680.9
2822,118,14,24.13,95.58,43.56,734.9
2823,118,15,22.78,99.26,43.6,705.4
2824,118,16,22.25,98.68,45.21,761.5
2825,118,17,21.87,100.0,46.48,766.3
2826,118,18,22.73,100.0,44.94,774.2
2827,118,19,23.7,95.67,46.08,797.2
2828,118,20,22.98,94.06,48.57,821.0
2829,118,21,24.8,91.24,47.69,816.3
2830,118,22,24.87,91.75,45.36,784.5
2831,118,23,26.17,82.71,44.43,709.3
2832,119,0,27.48,78.45,45.5,622.8
2833,119,1,27.75,73.94,42.19,617.1
2834,119,2,28.85,74.1,42.8,621.5
2835,119,3,29.48,,40.88,571.0
2836,119,4,30.3,74.74,41.1,543.8
2837,119,5,30.68,74.96,39.87,517.7
2838,119,6,31.28,72.74,38.98,501.1
2839,119,7,30.96,,42.62,536.0
2840,119,8,30.29,73.85,40.32,552.7
2841,119,9,30.08,78.67,42.31,564.7
2842,119,10,29.33,77.36,46.86,655.8
2843,119,11,28.5,78.62,49.09,638.7
2844,119,12,26.88,84.27,47.23,680.2
2845,119,13,25.19,92.03,45.76,680.3
2846,119,14,23.94,88.78,45.53,705.2
2847,119,15,22.85,96.58,47.11,734.3
2848,119,16,22.72,98.55,48.57,774.4
2849,119,17,22.81,94.47,46.71,776.7
2850,119,18,22.51,86.72,45.62,769.9
2851,119,19,23.31,83.36,44.5,758.8
2852,119,20,24.2,83.89,44.48,720.8
2853,119,21,24.67,83.16,48.53,722.5
2854,119,22,24.84,83.61,46.08,706.6
2855,119,23,26.47,79.58,43.57,689.1
2856,120,0,27.23,73.67,40.84,655.1
2857,120,1,28.13,70.09,41.82,618.6
2858,120,2,28.76,68.08,41.31,619.2
2859,120,3,29.05,66.99,39.19,615.7
2860,120,4,28.96,63.33,38.47,624.6
2861,120,5,,65.78,37.13,610.3
2862,120,6,29.64,64.18,38.33,628.9
2863,120,7,31.16,63.0,44.45,608.0
2864,120,8,30.02,63.99,45.97,604.1
2865,120,9,28.7,70.79,46.32,644.7
2866,120,10,28.21,74.16,45.76,679.0
2867,120,11,28.03,76.34,44.12,687.7
2868,120,12,26.89,83.81,46.97,682.7
2869,120,13,26.02,94.51,49.53,704.1
2870,120,14,23.99,98.34,49.58,712.9
2871,120,15,22.89,100.0,52.95,780.9
2872,120,16,21.84,100.0,53.49,812.5
2873,120,17,20.69,100.0,55.32,797.1
2874,120,18,20.97,100.0,55.78,770.9
2875,120,19,20.26,100.0,54.99,747.8
2876,120,20,20.44,100.0,52.46,
2877,120,21,21.29,96.28,51.52,706.8
2878,120,22,22.15,92.17,52.4,714.6
2879,120,23,23.75,86.64,50.27,661.4
2880,121,0,25.25,82.47,50.09,691.2
2881,121,1,26.96,80.79,46.78,631.1
2882,121,2,28.39,77.17,47.5,565.8
2883,121,3,29.78,68.82,47.25,587.5
2884,121,4,30.3,65.19,44.11,598.8
2885,121,5,30.76,60.27,43.41,575.1
2886,121,6,31.04,62.05,45.33,575.2
2887,121,7,30.85,65.36,42.93,583.5
2888,121,8,30.13,68.58,41.42,592.3
2889,121,9,29.27,69.36,42.35,572.8
2890,121,10,28.02,74.15,47.85,535.3
2891,121,11,27.34,77.11,47.41,552.2
2892,121,12,26.28,78.41,49.52,639.6
2893,121,13,24.93,85.67,51.05,719.5
2894,121,14,23.72,92.49,50.77,737.1
2895,121,15,22.43,98.8,51.98,734.8
2896,121,16,22.51,99.35,51.74,761.8
2897,121,17,22.24,100.0,51.53,784.6
2898,121,18,21.73,100.0,48.52,801.9
2899,121,19,22.41,100.0,48.83,730.8
2900,121,20,22.56,100.0,50.67,804.1
2901,121,21,22.57,98.43,50.38,806.8
2902,121,22,24.11,88.11,51.92,767.3
2903,121,23,24.87,84.5,52.08,712.9
2904,122,0,25.81,81.82,50.77,702.8
2905,122,1,26.99,77.49,48.36,
2906,122,2,,79.97,46.44,643.1
2907,122,3,29.42,73.49,42.78,622.8
2908,122,4,29.43,69.93,42.01,593.4
2909,122,5,30.19,66.38,42.32,585.6
2910,122,6,30.11,65.09,45.96,593.1
2911,122,7,30.98,69.7,47.12,597.5
2912,122,8,,76.15,45.66,608.4
2913,122,9,28.59,76.36,43.47,654.2
2914,122,10,28.08,77.48,44.23,627.0
2915,122,11,28.16,78.06,47.16,631.7
2916,122,12,27.78,86.66,47.91,662.7
2917,122,13,27.39,94.14,50.21,674.9
2918,122,14,25.53,97.24,50.87,696.1
2919,122,15,24.94,96.03,53.23,756.6
2920,122,16,23.68,94.88,50.61,769.9
2921,122,17,23.26,97.71,54.48,735.1
2922,122,18,22.35,100.0,52.31,734.5
2923,122,19,22.19,94.2,,738.6
2924,122,20,,92.82,52.95,733.0
2925,122,21,23.56,96.36,52.12,732.3
2926,122,22,24.8,92.96,50.86,721.1
2927,122,23,25.84,94.21,50.51,688.4
2928,123,0,26.12,92.1,50.43,627.8
2929,123,1,27.07,84.57,51.46,590.4
2930,123,2,27.75,80.12,53.05,551.5
2931,123,3,29.16,76.77,52.37,526.7
2932,123,4,30.42,71.71,54.63,532.1
2933,123,5,31.25,67.8,53.6,533.7
2934,123,6,30.83,72.6,54.87,551.7
2935,123,7,29.25,70.33,54.97,544.4
2936,123,8,28.19,75.56,53.38,594.0
2937,123,9,28.62,76.68,53.69,624.1
2938,123,10,27.73,79.9,54.87,644.4
2939,123,11,26.54,85.39,55.08,681.7
2940,123,12,26.52,87.44,56.33,687.9
2941,123,13,26.11,93.2,58.46,662.0
2942,123,14,25.03,90.64,58.63,680.1
2943,123,15,23.95,95.76,52.91,729.6
2944,123,16,23.19,91.2,56.89,752.9
2945,123,17,22.87,93.31,56.35,763.1
2946,123,18,,97.6,54.59,747.9
2947,123,19,23.64,99.73,52.15,699.7
2948,123,20,24.2,94.78,51.25,734.8
2949,123,21,,89.76,49.71,714.9
2950,123,22,25.13,85.77,47.72,683.8
2951,123,23,,84.0,45.82,643.5
2952,124,0,27.06,75.09,46.37,650.9
2953,124,1,,72.83,49.76,643.3
2954,124,2,26.78,71.63,50.36,588.0
2955,124,3,27.45,68.86,51.54,594.1
2956,124,4,28.72,69.2,49.72,568.5
2957,124,5,29.43,69.19,49.21,539.4
2958,124,6,29.84,67.69,49.62,
2959,124,7,30.81,63.15,48.08,514.9
2960,124,8,29.69,66.42,47.43,498.3
2961,124,9,29.1,67.09,49.69,545.4
2962,124,10,28.47,69.82,52.45,569.2
2963,124,11,27.14,76.28,53.1,
2964,124,12,26.2,85.47,51.33,658.0
2965,124,13,24.42,89.67,51.64,703.1
2966,124,14,24.37,95.33,49.66,679.1
2967,124,15,23.23,94.24,50.88,688.4
2968,124,16,23.7,98.0,52.22,730.2
2969,124,17,23.15,99.8,52.2,715.3
2970,124,18,23.42,100.0,52.98,737.8
2971,124,19,23.35,100.0,,705.3
2972,124,20,23.59,100.0,53.9,704.3
2973,124,21,23.82,100.0,50.81,734.4
2974,124,22,24.68,97.59,49.67,730.4
2975,124,23,25.77,90.51,,653.6
2976,125,0,26.35,94.56,52.0,649.3
2977,125,1,27.35,86.76,50.21,
2978,125,2,28.04,82.74,50.21,700.9
2979,125,3,30.11,80.51,50.91,672.7
2980,125,4,30.54,78.66,49.5,604.8
2981,125,5,31.6,76.26,51.09,596.3
2982,125,6,31.39,74.97,52.85,624.2
2983,125,7,31.2,74.64,55.05,610.9
2984,125,8,29.97,72.75,55.46,
2985,125,9,29.11,81.95,59.91,624.4
2986,125,10,28.43,83.95,58.22,651.1
2987,125,11,28.27,89.04,62.39,610.0
2988,125,12,27.19,91.41,63.6,620.0
2989,125,13,26.71,93.91,65.94,656.8
2990,125,14,25.81,96.01,64.75,681.7
2991,125,15,25.53,94.49,65.97,679.6
2992,125,16,24.49,96.97,68.12,695.8
2993,125,17,24.99,97.81,64.85,726.1
2994,125,18,24.13,100.0,63.54,735.3
2995,125,19,23.55,98.51,58.14,739.3
2996,125,20,23.16,95.83,56.92,750.9
2997,125,21,24.93,91.44,54.28,725.0
2998,125,22,25.91,93.59,52.84,736.9
2999,125,23,26.42,87.66,57.6,680.4
3000,126,0,27.88,86.04,59.31,698.9
3001,126,1,28.97,85.36,54.42,689.6
3002,126,2,30.63,81.21,53.98,642.4
3003,126,3,30.25,73.95,54.11,603.7
3004,126,4,30.56,67.94,52.06,585.2
3005,126,5,30.6,69.92,51.42,583.5
3006,126,6,29.69,66.1,51.26,600.6
3007,126,7,30.24,68.66,48.13,561.7
3008,126,8,29.72,71.12,46.22,581.7
3009,126,9,29.49,75.14,47.18,543.6
3010,126,10,29.8,79.97,48.15,568.4
3011,126,11,28.38,80.88,47.62,638.0
3012,126,12,26.96,82.25,47.14,631.9
3013,126,13,25.88,88.99,48.22,626.8
3014,126,14,25.31,91.09,51.18,670.4
3015,126,15,24.02,86.49,51.87,737.0
3016,126,16,22.99,92.29,55.78,764.9
3017,126,17,23.11,91.73,54.49,728.6
3018,126,18,23.05,94.94,54.87,697.3
3019,126,19,22.04,99.58,53.87,707.5
3020,126,20,21.93,98.48,54.57,675.8
3021,126,21,23.52,99.37,52.18,672.8
3022,126,22,24.56,96.63,55.19,663.1
3023,126,23,25.11,97.62,50.44,629.9
3024,127,0,26.12,89.85,52.81,652.7
3025,127,1,27.21,85.7,51.58,636.9
3026,127,2,28.59,83.88,51.37,636.4
3027,127,3,28.7,79.77,52.78,628.5
3028,127,4,29.02,80.52,53.2,597.0
3029,127,5,29.72,77.03,50.57,573.3
3030,127,6,29.91,82.26,51.09,556.7
3031,127,7,30.16,87.98,54.35,574.6
3032,127,8,29.16,88.53,52.04,565.0
3033,127,9,28.84,90.9,56.25,625.1
3034,127,10,28.63,95.9,56.83,623.0
3035,127,11,27.86,94.04,55.93,653.0
3036,127,12,26.8,92.72,54.36,673.9
3037,127,13,25.63,99.73,54.39,690.8
3038,127,14,24.19,100.0,50.98,773.2
3039,127,15,23.36,100.0,50.95,778.2
3040,127,16,23.38,100.0,51.12,783.7
3041,127,17,22.82,99.81,49.47,775.2
3042,127,18,22.17,99.97,51.4,779.4
3043,127,19,22.1,97.46,50.95,771.9
3044,127,20,22.67,99.21,49.42,731.5
3045,127,21,23.16,99.91,48.39,705.7
3046,127,22,24.3,98.25,48.57,700.9
3047,127,23,25.53,95.37,47.94,699.4
3048,128,0,26.96,86.44,45.65,666.6
3049,128,1,28.58,84.38,45.14,634.9
3050,128,2,29.8,82.48,44.3,594.9
3051,128,3,29.86,82.72,41.39,557.1
3052,128,4,29.9,85.9,40.59,516.5
3053,128,5,30.23,77.86,41.77,470.3
3054,128,6,30.13,75.5,43.03,458.5
3055,128,7,29.46,73.31,42.83,496.1
3056,128,8,28.98,75.18,44.73,503.4
3057,128,9,28.26,77.4,43.39,520.4
3058,128,10,27.26,79.61,42.51,543.0
3059,128,11,26.34,,43.33,610.2
3060,128,12,26.09,86.35,47.72,619.4
3061,128,13,25.19,87.11,49.11,662.1
3062,128,14,25.47,88.01,49.51,692.2
3063,128,15,24.48,90.72,53.46,721.4
3064,128,16,23.49,90.14,53.25,748.6
3065,128,17,,92.57,57.92,762.8
3066,128,18,,93.54,56.41,787.1
3067,128,19,23.07,91.56,,779.6
3068,128,20,24.37,93.75,52.83,809.0
3069,128,21,24.26,91.8,51.53,
3070,128,22,25.34,92.44,48.98,707.9
3071,128,23,26.19,88.33,53.28,695.0
3072,129,0,26.24,84.53,,671.4
3073,129,1,27.65,79.1,51.81,637.7
3074,129,2,29.17,75.77,49.39,599.1
3075,129,3,29.38,75.08,47.01,519.7
3076,129,4,29.94,71.44,48.18,458.4
3077,129,5,29.42,71.61,44.0,500.4
3078,129,6,29.05,,41.52,486.3
3079,129,7,29.67,71.58,41.34,520.6
3080,129,8,29.11,71.24,44.64,494.1
3081,129,9,28.02,76.3,44.43,494.3
3082,129,10,27.5,79.38,46.08,546.2
3083,129,11,26.41,87.35,47.0,578.5
3084,129,12,25.3,87.02,50.53,628.5
3085,129,13,24.8,86.23,48.05,661.8
3086,129,14,23.32,88.31,50.48,687.8
3087,129,15,22.2,87.75,50.75,698.2
3088,129,16,21.86,86.91,53.14,692.2
3089,129,17,22.11,91.57,51.61,747.8
3090,129,18,22.62,92.98,51.7,793.0
3091,129,19,22.33,91.83,51.27,758.6
3092,129,20,23.18,90.03,48.79,719.3
3093,129,21,23.32,86.75,45.73,695.8
3094,129,22,25.05,89.59,44.11,684.4
3095,129,23,25.26,,,653.8
3096,130,0,26.92,76.69,41.67,638.3
3097,130,1,27.46,76.11,40.46,606.7
3098,130,2,29.36,72.35,36.22,575.7
3099,130,3,30.23,75.87,35.46,612.2
3100,130,4,30.09,71.62,37.68,571.8
3101,130,5,,72.59,39.2,595.8
3102,130,6,30.6,74.95,39.21,617.4
3103,130,7,30.88,73.16,,619.8
3104,130,8,30.25,71.97,39.09,569.5
3105,130,9,29.49,76.44,43.33,584.5
3106,130,10,28.92,80.86,48.29,592.2
3107,130,11,27.84,79.68,49.15,620.0
3108,130,12,26.0,80.18,54.95,622.9
